year,month,origin_airport,destination_airport,route,country,airport_name,route_name,airline_iata,airline_name,arrival_departure,flight_count,paid_passenger_count,is_lcc,is_japan_route,source_file
2022,1,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,205.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,230.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,81.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,58.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,179.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,182.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,도착,0.0,629.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,출발,0.0,532.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,KIX,ICN-KIX,,,,7C,제주항공,도착,0.0,215.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,KIX,ICN-KIX,,,,7C,제주항공,출발,0.0,133.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,171.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,77.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,176.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,61.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,1268.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,1380.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,997.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,844.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,7C,제주항공,도착,0.0,15.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,7C,제주항공,출발,0.0,34.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,도착,0.0,471.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,1,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,출발,0.0,440.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,379.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,161.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,333.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,90.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,435.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,153.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,도착,0.0,867.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,출발,0.0,476.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,KIX,ICN-KIX,,,,7C,제주항공,도착,0.0,415.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,KIX,ICN-KIX,,,,7C,제주항공,출발,0.0,143.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,333.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,32.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,181.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,4.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,2100.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,961.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,1643.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,779.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,도착,0.0,984.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,2,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,출발,0.0,509.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,156.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,17.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,220.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,71.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,221.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,13.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,388.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,87.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,KL,KLM네덜란드항공,도착,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,KL,KLM네덜란드항공,출발,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,278.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,357.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,도착,0.0,613.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,출발,0.0,974.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,7C,제주항공,도착,0.0,361.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,7C,제주항공,출발,0.0,446.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,LJ,진 에어,도착,0.0,58.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,LJ,진 에어,도착,0.0,10.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,LJ,진 에어,출발,0.0,297.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,KIX,ICN-KIX,,,,LJ,진 에어,출발,0.0,94.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,186.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,270.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,KL,KLM네덜란드항공,도착,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,KL,KLM네덜란드항공,출발,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,1772.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,2193.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,331.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,1751.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,2079.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,도착,0.0,813.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,출발,0.0,1777.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,3,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,출발,0.0,849.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,209.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,214.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,133.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,230.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,261.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,227.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,364.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,342.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,KL,KLM네덜란드항공,도착,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,KL,KLM네덜란드항공,출발,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,307.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,37.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,335.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,142.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,도착,0.0,985.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,출발,0.0,937.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,7C,제주항공,도착,0.0,809.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,7C,제주항공,출발,0.0,619.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,LJ,진 에어,도착,0.0,252.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,LJ,진 에어,도착,0.0,244.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,LJ,진 에어,출발,0.0,225.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,KIX,ICN-KIX,,,,LJ,진 에어,출발,0.0,531.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,357.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,16.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,180.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,576.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,OZ,아시아나항공,도착,0.0,27.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,OZ,아시아나항공,도착,0.0,182.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,OZ,아시아나항공,출발,0.0,31.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NGO,ICN-NGO,,,,OZ,아시아나항공,출발,0.0,139.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,3377.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,235.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,2552.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,451.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,3099.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,249.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,2460.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,119.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,7C,제주항공,출발,0.0,2.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,LJ,진 에어,도착,0.0,414.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,LJ,진 에어,도착,0.0,202.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,LJ,진 에어,출발,0.0,233.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,LJ,진 에어,출발,0.0,102.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,도착,0.0,1871.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,출발,0.0,2421.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,4,ICN,NRT,ICN-NRT,,,,ZG,집에어 도쿄,출발,0.0,767.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,KE,대한항공,도착,0.0,20.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,KE,대한항공,출발,0.0,188.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,104.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,도착,0.0,310.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,102.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,OZ,아시아나항공,출발,0.0,257.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,183.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,LJ,진 에어,도착,0.0,157.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,265.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,LJ,진 에어,출발,0.0,204.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,TW,티웨이항공,도착,0.0,127.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,FUK,ICN-FUK,,,,TW,티웨이항공,출발,0.0,241.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,260.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,KE,대한항공,도착,0.0,47.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,620.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,KE,대한항공,출발,0.0,227.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,도착,0.0,1245.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,도착,0.0,155.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,출발,0.0,1212.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,OZ,아시아나항공,출발,0.0,105.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,BX,에어 부산,도착,0.0,17.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,BX,에어 부산,출발,0.0,62.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,7C,제주항공,도착,0.0,790.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,7C,제주항공,출발,0.0,896.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,LJ,진 에어,도착,0.0,516.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,LJ,진 에어,출발,0.0,710.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,TW,티웨이항공,도착,0.0,111.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,KIX,ICN-KIX,,,,TW,티웨이항공,출발,0.0,83.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,248.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NGO,ICN-NGO,,,,KE,대한항공,도착,0.0,85.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,150.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NGO,ICN-NGO,,,,KE,대한항공,출발,0.0,354.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NGO,ICN-NGO,,,,OZ,아시아나항공,도착,0.0,154.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NGO,ICN-NGO,,,,OZ,아시아나항공,출발,0.0,165.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,KL,KLM네덜란드항공,출발,0.0,0.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,3419.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,KE,대한항공,도착,0.0,484.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,3381.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,KE,대한항공,출발,0.0,1116.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,3393.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,도착,0.0,44.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,3236.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,OZ,아시아나항공,출발,0.0,108.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,BX,에어 부산,도착,0.0,44.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,BX,에어 부산,출발,0.0,122.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,ET,에티오피아 항공,도착,0.0,298.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,ET,에티오피아 항공,도착,0.0,133.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,ET,에티오피아 항공,출발,0.0,196.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,ET,에티오피아 항공,출발,0.0,51.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,7C,제주항공,도착,0.0,419.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,7C,제주항공,도착,0.0,131.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,7C,제주항공,출발,0.0,413.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,7C,제주항공,출발,0.0,43.0,True,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,LJ,진 에어,도착,0.0,362.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,LJ,진 에어,도착,0.0,455.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
2022,5,ICN,NRT,ICN-NRT,,,,LJ,진 에어,출발,0.0,301.0,False,True,인천국제공항공사_항공사별 노선별 운송실적_20221231.csv
